"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.embedding_name","Input.clue","Input.word0","Input.word1","Input.word2","Input.word3","Input.word4","Input.word5","Input.word6","Input.word7","Input.word8","Input.word9","Input.word10","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Input.word16","Input.word17","Input.word18","Input.word19","Answer.rank1","Answer.rank2","Answer.rank3","Answer.rank4","Approve","Reject"
"3HFWPF5ALFJGWHLOTWJLHF6TXGA3SC","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:14 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:14 PDT 2020","","","3QIYRE09Y9HQSLDYOYTIJCC6ESBN17","A36SP6892F5CYS","Submitted","Sun Aug 23 16:38:11 PDT 2020","Sun Aug 23 16:38:37 PDT 2020","Wed Aug 26 16:38:37 PDT 2020","","","","26","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial1","slide","shadow","box","octopus","dance","gas","turkey","suit","pyramid","point","satellite","pipe","tower","ground","swing","fall","lawyer","heart","conductor","cap","jet","fall","swing","dance","noMoreRelatedWords"
"3L2OEKSTXFAZT0334J66QI25UNY8YN","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:14 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:14 PDT 2020","","","3E4GGUZ1TERW90ARAP1GW357C3KK2G","A36SP6892F5CYS","Submitted","Sun Aug 23 16:16:51 PDT 2020","Sun Aug 23 16:17:12 PDT 2020","Wed Aug 26 16:17:12 PDT 2020","","","","21","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial2","good","flute","egypt","thumb","board","march","fork","lemon","grass","jack","cold","circle","olympus","fan","point","round","well","ghost","ham","heart","luck","well","luck","heart","noMoreRelatedWords"
"33NOQL7TAUZZYQD8058P4PB70H28ZE","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:14 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:14 PDT 2020","","","3QY7M81QHDM3V17XG1IBSUMFNJ6K7W","A36SP6892F5CYS","Submitted","Sun Aug 23 16:33:20 PDT 2020","Sun Aug 23 16:33:40 PDT 2020","Wed Aug 26 16:33:40 PDT 2020","","","","20","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial3","queen","opera","egypt","bark","tag","africa","fire","pistol","spider","cloak","hood","jupiter","carrot","satellite","whip","bottle","snowman","boot","king","rose","charge","king","opera","cloak","noMoreRelatedWords"
"3HXCEECSRSTEDW4QD96J32Z9TW4YZH","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:49 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:49 PDT 2020","","","3D3VGR7TA6F7HMJ549OIGPWDD9ER3R","A36SP6892F5CYS","Submitted","Sun Aug 23 16:16:07 PDT 2020","Sun Aug 23 16:16:28 PDT 2020","Wed Aug 26 16:16:28 PDT 2020","","","","21","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial4","researcher","tie","post","flute","boom","shadow","head","cloak","fish","scientist","figure","brush","phoenix","nurse","needle","foot","pirate","racket","ground","ruler","kid","scientist","nurse","needle","figure"
"341H3G5YG6EHG18551VABA5PHJPZ0H","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:49 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:49 PDT 2020","","","3Z9WI9EOZ5O0OQD9TA4NJ7B91M2HKV","A36SP6892F5CYS","Submitted","Sun Aug 23 16:40:16 PDT 2020","Sun Aug 23 16:41:20 PDT 2020","Wed Aug 26 16:41:20 PDT 2020","","","","64","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial5","spaceship","flute","beach","robot","boom","india","march","africa","field","bug","change","parachute","turkey","pit","plate","whip","bottle","watch","key","torch","kid","boom","field","watch","parachute"
"3GS542CVK1N15HCTY97NFHZNJOC95X","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:51 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:51 PDT 2020","","","3N8OEVH1FXQT6YKBVFR6AXPJXDQOOA","A36SP6892F5CYS","Submitted","Sun Aug 23 16:41:39 PDT 2020","Sun Aug 23 16:42:34 PDT 2020","Wed Aug 26 16:42:34 PDT 2020","","","","55","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial6","directors","piano","cross","pistol","mammoth","mercury","box","washer","grass","hood","jupiter","cat","torch","compound","greece","moon","fall","board","disease","alps","shoe","piano","board","hood","box"
"3PGQRAZX18KHCKICIHCB79266H4YSC","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:20 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:20 PDT 2020","","","3L4D84MIL5S5D67RBP4BISBWMX2HJW","A36SP6892F5CYS","Submitted","Sun Aug 23 16:37:53 PDT 2020","Sun Aug 23 16:38:11 PDT 2020","Wed Aug 26 16:38:11 PDT 2020","","","","18","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial7","vm","port","saturn","grass","cloak","fish","nut","server","pit","vacuum","well","pirate","spot","play","soul","unicorn","beijing","green","car","lock","jet","server","port","noMoreRelatedWords","noMoreRelatedWords"
"3M47JKRKD31XAGTXY0BE7RICVD568L","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3ERET4BTVS979KVQVYGV6QDLI9UK98","A36SP6892F5CYS","Submitted","Sun Aug 23 16:35:04 PDT 2020","Sun Aug 23 16:35:56 PDT 2020","Wed Aug 26 16:35:56 PDT 2020","","","","52","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial8","bird","kangaroo","march","cold","amazon","robin","glove","brush","pyramid","suit","oil","ice","pan","pound","round","ghost","bomb","ruler","alps","shoe","game","robin","kangaroo","amazon","alps"
"38B7Q9C29M5XOLC73SHS7NDNFJN69A","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","39PAAFCODS049AYGS8ZJZZPESE4TV3","A36SP6892F5CYS","Submitted","Sun Aug 23 16:34:44 PDT 2020","Sun Aug 23 16:35:04 PDT 2020","Wed Aug 26 16:35:04 PDT 2020","","","","20","100% (2/2)","100% (2/2)","100% (2/2)","word2vecWithHeuristicsTrial9","silver","kangaroo","beach","field","pistol","march","casino","tap","glass","server","table","oil","point","nurse","lock","germany","gold","pipe","ivory","kid","drill","gold","ivory","pipe","pistol"
"3DA79LNS6FVHBHY3IWOBRK2FZZO3T1","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3C5W7UE9CLQS04DRJQZP16R7EHGMXY","A36SP6892F5CYS","Submitted","Sun Aug 23 16:19:28 PDT 2020","Sun Aug 23 16:19:52 PDT 2020","Wed Aug 26 16:19:52 PDT 2020","","","","24","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial0","keep","dwarf","bison","bolt","beach","boom","egypt","field","mammoth","head","cell","scientist","nut","giant","mouse","well","crown","ivory","ham","fall","sink","fall","well","noMoreRelatedWords","noMoreRelatedWords"
"3OJX0UFJ157IQW28ZAFVNTR3I54U9Z","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","36NEMU28XLDDB4819L33ZND05FAMW5","A36SP6892F5CYS","Submitted","Sun Aug 23 16:17:12 PDT 2020","Sun Aug 23 16:17:54 PDT 2020","Wed Aug 26 16:17:54 PDT 2020","","","","42","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial1","approximately","shadow","box","octopus","dance","gas","turkey","suit","pyramid","point","satellite","pipe","tower","ground","swing","fall","lawyer","heart","conductor","cap","jet","satellite","point","noMoreRelatedWords","noMoreRelatedWords"
"341H3G5YG6EHG18551VABA5PHJQ0ZJ","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3NC5L260MUMZ0L7IWC8GN3G55CZOFO","A36SP6892F5CYS","Submitted","Sun Aug 23 16:08:07 PDT 2020","Sun Aug 23 16:08:51 PDT 2020","Wed Aug 26 16:08:51 PDT 2020","","","","44","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial2","length","flute","egypt","thumb","board","march","fork","lemon","grass","jack","cold","circle","olympus","fan","point","round","well","ghost","ham","heart","luck","round","point","circle","noMoreRelatedWords"
"38LRF35D6RWWBUDSI1ELWGOHIDV3US","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","32Q90QCQ1YLO4GM739WHY4EW96AKEI","A36SP6892F5CYS","Submitted","Sun Aug 23 16:49:10 PDT 2020","Sun Aug 23 16:49:54 PDT 2020","Wed Aug 26 16:49:54 PDT 2020","","","","44","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial3","single","opera","egypt","bark","tag","africa","fire","pistol","spider","cloak","hood","jupiter","carrot","satellite","whip","bottle","snowman","boot","king","rose","charge","rose","jupiter","king","satellite"
"3FBEFUUYSQ5BT4MCVYVS3IO7L156AP","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3RWE2M8QWNAQLWSGSFPI57TW905N04","A36SP6892F5CYS","Submitted","Sun Aug 23 16:34:23 PDT 2020","Sun Aug 23 16:34:43 PDT 2020","Wed Aug 26 16:34:43 PDT 2020","","","","20","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial4","date","tie","post","flute","boom","shadow","head","cloak","fish","scientist","figure","brush","phoenix","nurse","needle","foot","pirate","racket","ground","ruler","kid","post","figure","noMoreRelatedWords","noMoreRelatedWords"
"3UDTAB6HICZ2AAQS131BYM3W2G190C","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3A4TN5196QII5S1L1XNPVOY1WDTHCI","A36SP6892F5CYS","Submitted","Sun Aug 23 16:29:39 PDT 2020","Sun Aug 23 16:30:06 PDT 2020","Wed Aug 26 16:30:06 PDT 2020","","","","27","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial5","night","flute","beach","robot","boom","india","march","africa","field","bug","change","parachute","turkey","pit","plate","whip","bottle","watch","key","torch","kid","watch","kid","bug","torch"
"3O0M2G5VDC2J9Y8TK4ODAPT9JSH94S","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:50 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:50 PDT 2020","","","3QRYMNZ7F4HR15P7QHDSPIV16B2TNM","A36SP6892F5CYS","Submitted","Sun Aug 23 16:11:14 PDT 2020","Sun Aug 23 16:11:43 PDT 2020","Wed Aug 26 16:11:43 PDT 2020","","","","29","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial6","outdoor","piano","cross","pistol","mammoth","mercury","box","washer","grass","hood","jupiter","cat","torch","compound","greece","moon","fall","board","disease","alps","shoe","grass","alps","noMoreRelatedWords","noMoreRelatedWords"
"3VJ4PFXFK97WVFCDRGTVJO2NONMUAE","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:21 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:21 PDT 2020","","","3LJ7UR74RND7KKAHBGCKHAJ9QCLN4K","A36SP6892F5CYS","Submitted","Sun Aug 23 16:45:39 PDT 2020","Sun Aug 23 16:47:20 PDT 2020","Wed Aug 26 16:47:20 PDT 2020","","","","101","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial7","telephone","port","saturn","grass","cloak","fish","nut","server","pit","vacuum","well","pirate","spot","play","soul","unicorn","beijing","green","car","lock","jet","server","port","play","noMoreRelatedWords"
"3PMR2DOWPU108B6HHEBWY9O7XWY45W","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:50 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:50 PDT 2020","","","32VNZTT0AD4SZI294NT1QUOJR9AR4C","A36SP6892F5CYS","Submitted","Sun Aug 23 16:19:06 PDT 2020","Sun Aug 23 16:19:28 PDT 2020","Wed Aug 26 16:19:28 PDT 2020","","","","22","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial8","poet","kangaroo","march","cold","amazon","robin","glove","brush","pyramid","suit","oil","ice","pan","pound","round","ghost","bomb","ruler","alps","shoe","game","suit","ghost","noMoreRelatedWords","noMoreRelatedWords"
"38B7Q9C29M5XOLC73SHS7NDNFJN96D","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:51 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:51 PDT 2020","","","3UN61F00H2PAV169ISCBVMUXR55R5H","A36SP6892F5CYS","Submitted","Sun Aug 23 16:27:26 PDT 2020","Sun Aug 23 16:27:47 PDT 2020","Wed Aug 26 16:27:47 PDT 2020","","","","21","100% (2/2)","100% (2/2)","100% (2/2)","bertWithHeuristicsTrial9","central","kangaroo","beach","field","pistol","march","casino","tap","glass","server","table","oil","point","nurse","lock","germany","gold","pipe","ivory","kid","drill","server","germany","field","point"
"3D17ECOUPKVG2XMUGD41LEJK7GX13Q","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:51 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:51 PDT 2020","","","3TY7ZAOG5LKPDQ7DV2X2DFCSF50K0W","A36SP6892F5CYS","Submitted","Sun Aug 23 16:11:44 PDT 2020","Sun Aug 23 16:11:58 PDT 2020","Wed Aug 26 16:11:58 PDT 2020","","","","14","100% (2/2)","100% (2/2)","100% (2/2)","fasttextWithHeuristicsTrial0","gigantic","dwarf","bison","bolt","beach","boom","egypt","field","mammoth","head","cell","scientist","nut","giant","mouse","well","crown","ivory","ham","fall","sink","giant","mammoth","bison","dwarf"
"3H5TOKO3EFJWRF6VMXL1QF27TR946C","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:07:51 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:07:51 PDT 2020","","","37UEWGM5HZ8B7J5QH5AZSWHGFP0R1Z","A36SP6892F5CYS","Submitted","Sun Aug 23 16:10:46 PDT 2020","Sun Aug 23 16:11:11 PDT 2020","Wed Aug 26 16:11:11 PDT 2020","","","","25","100% (2/2)","100% (2/2)","100% (2/2)","fasttextWithHeuristicsTrial1","drop","shadow","box","octopus","dance","gas","turkey","suit","pyramid","point","satellite","pipe","tower","ground","swing","fall","lawyer","heart","conductor","cap","jet","fall","ground","swing","noMoreRelatedWords"
"3P7QK0GJ4ZLOCBBJKOZOUYY4EH9Z21","3SC1WC0NS97QRB6RV0NZ09NV95JBOD","Codenames Research","Codenames Research","sentiment, text","$0.05","Sun Aug 23 16:08:03 PDT 2020","3","BatchId:291089;OriginalHitTemplateId:921587277;","3600","259200","Sun Aug 30 16:08:03 PDT 2020","","","34S6N1K2Z1JB8WVREAGOY7OOQM7HLY","A36SP6892F5CYS","Submitted","Sun Aug 23 16:45:20 PDT 2020","Sun Aug 23 16:45:38 PDT 2020","Wed Aug 26 16:45:38 PDT 2020","","","","18","100% (2/2)","100% (2/2)","100% (2/2)","fasttextWithHeuristicsTrial2","good","flute","egypt","thumb","board","march","fork","lemon","grass","jack","cold","circle","olympus","fan","point","round","well","ghost","ham","heart","luck","well","luck","heart","noMoreRelatedWords"
